"Early Release, Subject to Revision",...2,...3,...4,...5
"Table 1.c   Average Consumption per Residential Customer per Month in PCE Communities, 2021",NA,NA,NA,NA
Summer 2021 (April - September),NA,NA,NA,NA
kWh per Customer per Month,NA,NA,NA,NA
Effective Rate,Min,Mean,Max,Average Percentage of Residential Consumption Eligible for PCE
Less than 0.19,499.03112840466929,657.78874366497735,899.86220472440948,0.35845826321445229
0.2-0.29,158.18313253012047,390.14022604004526,575.77316293929709,0.76718541552436237
0.3-0.39,156.83908045977012,318.85829993319976,512.27611940298505,0.73712246772220635
0.4-0.49,207.14748953974896,284.28526494072105,577.07000000000005,0.84690850937613571
0.5-0.59,188.84478371501271,238.28571428571428,273.8774774774775,0.88845352289596891
More than $0.60,137.2982456140351,137.2982456140351,137.2982456140351,0.70930232558139539
Winter 2021 (October - March),NA,NA,NA,NA
kWh per Customer per Month,NA,NA,NA,NA
Effective Rate,Min,Mean,Max,Average Percentage of Residential Consumption Eligible for PCE
Less than 0.19,730.31468531468533,869.32008953553441,967.81632653061229,0.30375899193743061
0.2-0.29,121.53020134228188,466.56136654115858,683.52464494569756,0.68959832258355891
0.3-0.39,119.04682274247492,379.65845751167427,713.43070652173913,0.67291652777230471
0.4-0.49,108.3,353.61447051744886,496.12677878395863,0.79181726956745901
0.5-0.59,194.62606837606839,276.69877970456002,326.98726114649679,0.86880831901954414
More than $0.60,26.75,248.55666666666667,298.30459770114942,0.64613032574731455
