"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23
Figure A.  PCE Eligible Communities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PCE ID,Community,Residential Rate ($/kWh),PCE Residential Reimbursement Rate ($/kWh),Residential Rate after PCE ($/kWh)
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331130,Healy Lake,2.2570000000000001,0.80920000000000702,1.4477999999999931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332190,Lime Village,1.7847999999999995,0.80445,0.9803499999999995
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331005,Adak,1.2531999999999996,0.63152499999999956,0.62167500000000009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332570,Stevens Village,1.07,0.62949999999999995,0.44050000000000006
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332580,Takotna,1.022,0.58307500000000001,0.43892500000000001
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331770,Arctic Village,1,0.45781666666666709,0.54218333333333291
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332550,Saint George,1,0.65715833333333351,0.34284166666666654
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332710,Tuluksak,0.9600000000000003,0.34478333333333455,0.61521666666666575
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332470,Perryville,0.95000000000000007,0.31600000000000106,0.63399999999999901
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331840,Chalkyitsik,0.95,0.52666000000000013,0.42333999999999988
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332140,Koyukuk,0.95,0.47001818181818261,0.47998181818181734
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332270,Stony River,0.94983333333333331,0.66655833333333359,0.28327499999999978
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332730,Twin Hills,0.94049999999999978,0.33810833333333312,0.60239166666666666
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332260,Sleetmute,0.93423333333333336,0.66655833333333359,0.26767499999999972
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332230,Chuathbaluk,0.93409166666666676,0.6665583333333337,0.26753333333333307
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332240,Crooked Creek,0.93407499999999999,0.66655833333333359,0.2675166666666664
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332250,Red Devil,0.93155833333333338,0.66655833333333359,0.26499999999999974
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332880,Venetie,0.92666666666666675,0.45013333333333333,0.47653333333333342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332610,Tatitlek,0.92,0.48195833333333332,0.43804166666666672
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332450,Pedro Bay,0.91,0.44370000000000009,0.46629999999999994
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331910,Clark's Point,0.9028583333333331,0.33265,0.5702083333333331
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331790,Beaver,0.90000000000000024,0.47990833333333349,0.42009166666666675
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332100,Kokhanok,0.90000000000000024,0.41938333333333361,0.48061666666666664
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332330,Nikolai,0.90000000000000024,0.53376666666666694,0.36623333333333336
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331050,Allakaket,0.89250833333333335,0.58022500000000043,0.31228333333333297
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331500,Noatak,0.87020000000000008,0.63981666666666714,0.23038333333333297
