"Early Release, Subject to Revision",...2,...3,...4,...5
"Communities and rates ($/kWh), 2017",NA,NA,NA,NA
Effective Rate,No. of PCE Communities,Average Residential Rate,Average PCE Rate,Average Effective Rate
Less than 0.20,12,0.31133898865609921,0.13522097745160969,0.17506932459313287
0.2-0.29,119,0.39440460176575665,0.15267785265004549,0.24171035346008171
0.3-0.39,33,0.61906886751216161,0.29088395479039397,0.32818491272176742
0.4-0.49,22,0.71304378600276208,0.27023231313822416,0.44280860367672931
0.5-0.59,6,1.002302515686639,0.43349499381632467,0.56880683376194607
More than $0.60,4,1.0272208038097279,0.35856601041375069,0.6686459862455898
Total,196,NA,NA,NA
All averages are weighted.,NA,NA,NA,NA
